year	cleaned_tweets
2018	"너희 한국남자 말고 같이 국산남자 쓰자.
워딩이 얼마나 중요한지 우리는 더 느껴야 한다.
6국산 노모 XX녀9 우리는 국산으로 불렸다.
미러링을 할 거면 제대로 하자. 한남충, 한남으로 부족하다는 거 깨닫자."
2018	"뚱뚱하고 안경쓰고 냄새나고 키작고 얼굴이 분화구 투성이인 남자의 얼굴을 보기가 무서워요. 걔들은 어딘가 늘 화나있는 표정이라서 저한테 해코지할 것 같아서 피하는 편이에요.......라는 말을 들었다. 

그러고보니 그렇네. 그렇게 생긴 한남들은 대체로 억울충에다가 화가 난 얼굴이더라."
2018	"김용국 패일때마다 
우리애는 한남아니양 중남이야.햇던거 존누쪽팔리노...
김용국은... 국경을초월한
개씹쌉찐한남그자체한남액기스 이엿던것을..."
2018	"남중 남고 공대나와서 남초회사 다녀서 여자를 잘 모르거든요.....를 변명이랍시고 읊어대는 한남들을 보면 뒤통수를 갈기고 싶어서 손이 근질거려.

야!

여중 여고 여대 나와서 여초회사(가 거의 존재하지도 않지만) 또는 남초회사 다니는 여자가 “제가 남자를 잘 몰라서요”라고 하든???"
2018	형배 본체 연기에 놀란 장면 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 쌍도 한남들 잔잔하게 빡쳤을 때 눈 저렇게 뜨고 고개 까닥하면서 쯧 쯧 하는 거 진짜 똑같이 따라 함 ㅋㅋㅋㅋㅋㅋㅋ 디테일 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ pic.twitter.com/yoNi4u3H6f
2018	참고로 완벽한 타인.. 각자 한남이 각자 여자 말아먹는 내용임............ 하
2018	진자 내가 저런 한남들이랑 섹스할려고 한달에 한번씩 이좆같은 생리를 한다니 진짜 제일 쓸데없다
2018	선바팬이 곧 한남 좆빨러라는 의미 아닌가요.
2018	"페미니즘 행사에 여자가 많다고 ""꽃밭에 있다""는 한남 뚝배기를 깨야할텐데 아 오늘도 내가 리볼버가 없어서 이고생아다"
2018	"10월 6일에 5번째 불법촬영(molka) 항쟁 시위가 서울 혜화역에서 열렸다. 6만명의 여성들이 길거리에서 경찰들에게 시위를 하였다.#molka

요샌 Molka가 고유명사화 되가는 듯.
고마워 한남들! https://twitter.com/DGRUK/status/1060849930510700544 …"
2018	님ㅁ들앉아보셈 제가 좀 쩐거 생각했는데 일남이랑 한남 이랑 하는짓 똑같은ㄴ데 둘이 합쳐서 1남이라 부르는거 어떰 와 오졋다
2018	배려는 한남(강자)가 배려받기 위한 것이며, 도덕과 선량함은 시대의 강자가 이용하기 편한쪽으로 개발되어있다. 동정 역시 마찬가지이다. 권력자에겐 모두 필요없는 모습이다. 권력자는 그저 그 상황에 필요한 적절한 매너만 보여주면 될 뿐이다. 우매한 여성들만 깨닫지 못한다.
2018	잊지 않을거야. 시드니 손가락 제스쳐에 가랑이 지려버려서 무통보 삭제한 한남사퍼
2018	"한남이랑 흉자들이랑 좆팔보고 페미가 쓰는 언어라면서 믿고 거르자고 이야기하던데 씨발 쓰는 사람한테는 아무말도 안 하고 거른다고 하지도 않으면서, 
“씹 뜻이 성관계인데 무식한 페미들이 씨발을 여성기 비하용어라고 하면서 있지도 않은 여혐으로 몰고간다.“라고 이야기하던데"
2018	한남 빠는 한녀를 패서 여성인권이 아주 급상승했다네요 저랑도 연대해주세요~
2018	우리 엄마 한남이 한 남자의 준말인 줄 알고 연락처에 아빠 이름을 나의 멋진 한남이라고 저장해놨어 어떡해
2018	"181020 한남 팬싸인회 

#위키미키 #WekiMeki #세이 #sei #이서정pic.twitter.com/jsQs44jpl5"
2018	"""한남적 특성을 도드라지게 표출하는 여혐게이""의 사례가 누적되어 이제 거뜬히 한국 게이의 대표적 도상으로 자리잡았다는 걸 모르지 않을 것이다. 아무 것도 하지 않으면서 페미니즘의 주체됨을 주장하던 시대도 끝났고, 성소수자가 가부장제-사회 바깥 혹은 전복으로 있다는 가정도 무너졌다."
2018	"예술한남의 구질구질한 해명
https://youtu.be/xvLTUdSHQRk "
2018	성림덜 혹시 그 같잖은 빼빼로 데이 다가온다고 여혐기업 좆데에 지갑열어 주시는거 아니죠? 빼빼로 아니라고 포키도 사지 마십쇼. 해태도 여혐 광고 했다 이기야 아주 여혐 안넣으면 머갈빡이 안굴러가는 한남들입니다. 막대과자 살 돈으로 자기계발 힘쓰고 탈조합시다 pic.twitter.com/2fSJAu2FNO
2018	선바한테 클린프레임 씌우지 말라고 결론난지가 언젠데 없는 클린갖고 쉐도우복싱하는거 되게 그거보는거같아 여자들 아름다울필요 없다고 결론낸지 오억년인데 아직도 쿵쾅밖에 못하는 한남들
2018	밥상 차리는데 냄져들이 그만 하고 이제 와서 먹으라는 말도 어이없음. 옮길게 남았는데 안 도와주고 그냥 오라고함. 나혼자산다에서도 박나래가 밥 차리는데 한남들이 이제 그만 하고 빨리 오라고 호통침...이미 만든 건 다 옮겨야지 만든 음식 식게 두라는 거임? https://twitter.com/kimpoohma1/status/1060825198839001088 …
2018	"실트뜨면항상이래....
웅성웅성...
뭔일이래....그으으으을쎄선바라는대역죄인이스트리밍을했다!!불법실황이다!!!레벨파이브공식메일왔고번복이라고사과했지만내알바아니고디비휴언텔도했으니까불법이다저새끼한남이다와꾸못생겼는데왜파냐!
헐그래요..?응선바빠이~
(ㅅㅂ놈들...)"
2018	한남 부랄 터트리듯 젓가락으로 찍어주심 됩니다 pic.twitter.com/i8ggyRxx10
2018	재기를 도와드린다는데 한남들 가보실래요? pic.twitter.com/qLjdgoSlyJ
2018	"사실 지금 제일 화나는거

&gt;&gt;&gt;선바 예전에 햄님이랑 친하고 빻은말 잘 안하고 방송 클린해서 봤는데 과거에 그런일 있었다는거 알고 별루였구.... 피드백 하면 모해..... 메일 주작도 하고 약관 조작에 한남이 따로 없네요ㅠㅠㅠ 이번에 진짜 지뢰가 되어버렷네요ㅜㅜㅜ 잘가.... &lt;&lt;&lt;"
2018	"살남해드립니다.

점점 한남들이 난리를 치는것이 심해지자,살남조직을 차리게된 주인공!!
과연 잘할 수 있을까? pic.twitter.com/2Vlqvls47V"
2018	진짜 개웃긴게 선바만 욕한다구 찡찡대지 말라구~난 전부터 실황충 패고있었어 하는 애들... 그 '다른 실황충'들에게도 좆한남 빻았다 못생겼다 옛날일 끌어모아 욕하기 했나욤?? 제발..  ''나는 구매인증 했는데ㅎㅎ'' 이건  졸라 싫어함서 ''나는 전부터  패왔었는데 ㅎㅎ''해버리네 맥락 이어가기~
2018	같은 여자가 페미싫어하고 그림을 그릴때 여혐이 뚝뚝 묻어나고 언어를 사용할때 여혐 단어를 사용할때 너무 마음이 아프다. 하지 말라고 해봤자 들어주지는 않고, 욕을 하기엔 한남 아닌 여성이라 머뭇거려지고. 다들 불꽃페미 했으면 좋겠는데.
2018	"그리고 외롭다는 감정도 헛된 기대/망상에서 비롯되는 경우가 90% 넘을 걸. 

나는 인간의 숙명적 고독이니 외로움이니 하는 말에 결박돼서, 한남 젖가슴 문학 빨면서 (거짓) 외로움과 우울과 자학에 빠진 20대를 살던 사람."
2018	"이 트윗이 왜 한남같다고 까이는지 전혀 모르겠음 
저쪽 너머를 가리키는 손가락 생김새가 기분나쁘다고 꺾지 마시고 뭘 가리키는지 일단 봐주세요"
2018	재기는 고소 못하지만 한남은 고소가 된다네요...
2018	여러분 저희 옆반입니다. 요놈들이 성공적으로 연설마치면 오천원 보태겠습니다. 참고로 한남들 집합소가 헤라밈 옆옆집이라 하교할때마다 마주칩니다... 주기버릴겨.... https://twitter.com/soccerZziyah/status/1060782963686694912 …
2018	우짜노. 한남들 남녀관계를 떡치는 거 아닌 관계는 어찌 맺을 줄 모르니까 직원 뽑는데 블라인드 데이트 같은 소리 하고 있고.
2018	아 너무 웃기다 회사 막내 어머님이 뭐만 하면 아버님한테 한남은 조용히 해! 한다는 소리 들은 이후로 그 새침한 억양이 머리에서 떠나질 않음
2018	그런데 사실 나는 그런 한남이 게이 프렌들리할 수 있는지도 잘 모르겠다. 많은 부분 그런 한남들의 여성혐오는 게이들의 이성애 규범 위배를 일종의 한남 카르텔에서 탈락하는 것으로도 연결되기 때문에.
2018	한남 팰 에너지를 왜 조직적으로 성소수자 사이버불링하고 그 논리를 타당화하는데 사용하는지, 그런 ‘에너지 낭비’를 나이브하게 방관하고 있다가 얻어맞는 성소수자들이 분노하고 비판하면 에너지 낭비 운운하는지...
2018	"수원역 사진을 봤다면 점심시간에 뛰쳐나와서 컵라면먹고 성매매하러 가는 한남, 충분히 가능하다고 본다. 

점심시간에 컵라면 먹고 성매매 업소로... 충격적인 실태
출처 : 오마이뉴스 | 네이버
 http://naver.me/FnLo6SqY  pic.twitter.com/WzMuqG1Rrs"
2018	여성에게 억압적인 한남이 게이 프렌들리하면 모르겠는데 트랜스여성에게 억압적이지 뭐가 퀴어프렌들리여 ㅋㅋ
2018	"여자 특
앞에서 잘해주고 뒤에서 욕함
남자 특
걍 .. 에휴 한남들"
2018	한남들 감성 존나 구려서 토나온다고 꼭 남자끼리 사진찍으면 게이아님 해시태그 이거 그냥 스테레오타입아니냐고 멍청한새끼들
2018	아니근데 어쩌다 외모 50이 전현무임???? 50이면 평균치에요..걍 흔한 외모란 소린데ㅋ ㅋ ㅋㅋㅋㅋ ㅋ ㅋㅋㅋㅋ 아ㅅㅂ전현무가 흔한 한남얼굴이구나
2018	박근혜 깔때 박정희는 왜 자꾸 들고 오는거지? 한국 여자 중에 애비가 한남새끼 아닌 사람 있냐? 여자를 누군가의 딸로만 보는것도 여혐이야 빡대가리들아 박정희 망령이 들었나 허구헌날 박정희 딸 어쩌구 타령~
2018	한남자기모에화는 알아줘야하노
2018	"ㅋㅋㅋ 이트윗 보고 개똘추 찾아옴
 키 몇이니&lt;-키 왜물어봤겠음 자기타입인지 아닌지부터 보려고 저러는거임 
좆한민국 초이스문화에 찌든 한남이 지 주제 생각못하고 상대스펙따지기만하는거임 대표적예로 소개팅ㅋㅋ남자들은 본인이 상대에게 어떻게보일지보다 상대가 별로면 어떨지 이딴거생각함 pic.twitter.com/vZ3aPPiPTG"
2018	진짜... 탐라에서 암만 누가 최애 앓을때 주접 떤다 최애가 성희롱으로 신고하면 어쩌냐 장난식으로 말해도 한남 성희롱 반도 못하다는 거 섹계 차단하면서 깨달음.. 얘넨 진짜 재기해야 돼... 존나 더럽다 진짜
2018	그러니까 지금 보아가 예능 나가서 후배돌 이름 성붙여서 부르고, 한남 게스트가 분위기 좆창내가지구 수습한다고 어찌저찌 한마디 해서 듣는 말이 예의없다 무례하다 뉘우쳐라 턱쳐든다 과거의영광 어쩌구 웅앵웅인거지???
2018	보아처럼 꾸준히 발전하면서 쉬지않고 일한 사람있으면 나와보라해. 심지어 한남들이랑 같이 일하면서도 안 물들고 인성 존나 좋고^-^후배들 잘챙기고^-^
2018	"조팔 이게 뭐노 기괴하기 짝이 없노 
쌍남자가 아니라 범죄자고 재기해야될 한남같노 pic.twitter.com/HX9h4hvXFM"
2018	보아는 꼰대짓 좀 해도돼 적어도 보아는 그래도돼 진짜 아무것도 안하고 나이 쳐먹고 저질개그나 하면서 꼰대짓하는 한남 개저 방송인들 셀수없이 많은데 그사이에서 15살에 혼자 솔로로 데뷔해서 해외활동 시작하고 후배들 해외진출 길닦아주고 발판이 됐는데 할만하지 않나?ㅋㅋㅋ
2018	태용이 친구 서장훈 니기럴... 지금@한남 알탕 동맹에 아이돌 네명의 지인이 한방에 날라갓다고요
2018	"181020 위키미키 한남 팬사인회

#엘리 #Elly #정해림 #위키미키 #WekiMekipic.twitter.com/AmyAc8rOtD"
2018	"181020 위키미키(WekiMeki) 한남 팬싸인회 루아 3pics #위키미키 #WekiMeki #루아 #LUA #김수경 #Crush
다이어트한다고 풀만 먹으니깐 바로 이렇게 티가 나잖아...ㅠㅠ
뷰티풀(Beautiful)이랑 원더풀(Wonderful)만 먹었네ㅠㅠ
#루아야일루아pic.twitter.com/VcL3FL2LL6"
2018	엔시티 시스템 전혀 어렵지도 않고 몇번만 눈여겨서 설명 읽어보면 다 이해되는데 예능나갈때마다 3년내내 세계관 설명하는이유... 한남엠씨들이 출연자에 대한 사전조사를 전혀 하지 않아서ㅋ 능력떨어지고 준비도 안하는 범죄자 한남엠씨들은 그냥 은퇴시키자
2018	덧붙여 마리나는 한남, 헬조센를 넘어서 자적자 이런 단어도 배웠다ㅋㅋㅋ
2018	한남들이 스포츠 보는 여자 얼빠(정확히는 얼빠년들)라고 하는 거 너무 웃기다 특히 야구 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 야 얼굴을 필사적으로 안 보니까 걔들을 보고 있지 얼굴 같은 소리 한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2018	진짜 한남같은짓하네 pic.twitter.com/mVkSAn1NIW
2018	한남티내지마셈
2018	"#퀴친소
#퀴어_트친소
#트친소
02년생 학교 안 청소년, 퀴어계 처음
술, 담배 
퀘스쳐너리 범성애자
한남 싫어함 
애인  좋아하는 사람 
물렁터진 사람입니다....친해지고 싶어오...!! 맞는분 찾아갑니다 pic.twitter.com/TJZRpEl4Ya"
2018	"""폭력은 어느 상황에서도 용납되지 않습니다""
.
.
.
(한남이 아내or 애인 때림)

한남: 아 제가 정신질환이•••
                      술을 마셔서•••
         사랑해서 그랬읍니다••• 
.
.
.

감형!!!!!!! 살기조은 ٩(๑&gt;∀&lt;๑)۶ 대한민국"
2018	"#경찰이라니_가해자인줄
내 집 안알려주던 한남한테
당신이 집주소 잘못 알고 있더라
집주소 이거다
하고 알려줬더라?
경찰 개인정보 이따위로 밖에 관리 안함?"
2018	티켓팅 전용 피씨방 있음 좋겠다 ... 조용한곳... 저녁시간대에 피씨방가면 한남들 존나 많은데 다  게임을 입으로 쳐해서 시끄럽고 집중이 안됨 ....난 알콜스왑도 들고간다 고추만지고 안씻은 손으로 마우스쥘거아녀.. 헉 생각해보니 모니터에서 총 꺼내서 다 쏘고싶다
2018	내 친구(여)가 주짓수 진짜 오래해서 퍼플띠까지 땄는데 도장에 새로 오는 한남들이 맨날 띠 색깔 쳐다보면서 아니 여자가? 맨날 이런 표정으로 개쌉쳐서 팔 하나 부러뜨려놔야지 그때부터 사그라들거나 아니면 도장 안나온다고 함 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋ
2018	"나 : 뭔 개소리야
흉자놈 : 좀 할 수도 있지 이게 그렇게 화낼 일이야?
나 : 내가 싫어하는데 하는 니 정신 상태가 이상한거 아냐?
흉자놈 : 넌 페미니즘하면서 여자도 패? 내 정신상태가 뭐가 어때서
나 : 니 생각이 한남처럼 개빻은건 생각안해? 빻았으니까 뭐라하는거잖아"
2018	빨래터 페미니즘이건 한남이 이렇게 빻았으니 비혼을 하자!고 결론을 내는 미혼여성의 다짐이건 간에 결국엔 전부 유니콘을 찾아 나서는 여정의 일부가 될 뿐이다. 더 좋은 주인님을 찾는 노예들의 고군분투기가 될 수 밖에 없고 여기서 나올 수 있는 최대 아웃풋은 수정 가부장제임.
2018	기준을 옮기기 위해 극여성주의 반드시 필요하고 블러핑 필요한데 이걸 진짜로 믿어서 이성적인 판단이 불가하게 되는 것은 각 개인들에게 너무 큰 피해다 한남들이 여자 몰카 찍는데 극여성주의 집단이면 한남 몰카 찍어야지하고 다들 어디서 짤 퍼와서 블러핑하던 중에 누군가가 진짜로 몰카 찍어서
2018	한남 한마리가 개소리 짖을 때 가져가는 마이크보단 당연히 작음. 비혼여성의 페미담론에서 기혼여성의 빨래터 한탄 그리고 한남의 개소리까지, 들어주는 이들은 대부분 여성들인데도 여자들조차 가부장제가 발권한 우선순위 순서표를 그대로 따르기 때문에.
2018	마치고 술 마실 예정인데, 윗사람보단 후배직원이 많아서 부담가질까 봐 “바쁜 사람 참석 안 해도 되고요, 일 얘기 안 할 거고 그냥 &lt;한남 풀발기 6센티&gt; 같은 얘기만 나눌 거예요.” 라고 했더만 다들 기를 쓰고 올 거래 ㅋㅋㅋㅋ 일본 남자 직원들 반응이 가장 격하고 늠 좋아함. 남적남? ㅋㅋㅋㅋ
2018	"모두가 중국팀은 언제나와?
할 때 127 리팩을 들고오는...
눈치 재기한 한남 같은...
너빼고 단톡방 있음 의 너를 맡은 것 같은...
에셈..."
2018	좆도 모르면서 빽빽대면 맞는 줄 아는거 페미 종특인가 -&gt; 좆도 모르면서 빽빽대면 맞는 줄 아는거 한남 종특인가요 -&gt; 혐오 발언으로 페북 계정 정지ㅋㅋㅋㅋㅋㅋㅋㅋ미러링만 혐오니까 정지다!!! 페코 블루일베 인증 오졌죠 절대 페북에서 한남이란 말 하지마세요 ㅠ 줄쓰큰이라 했어야 했는데 흑흑 pic.twitter.com/fD71WkPabc
2018	"남자가 여자들이 하는 비혼운동에 대고 스스로를 비주류에 속하지 못한 주류로 정체화 해 말 얹을 수 있을거란 상상 자체를 하지 못했다. 
한남은 내 상상을 초월한 존재임을. 나는 오늘도. 이렇게."
2018	"이거 볼때마다 내 안의 한남이 나와서 ""이런 요망한..."" 하고있음 pic.twitter.com/oyHLfUFtze"
2018	오랜만에 단톡방에 보랩 영업했더니 여자애들은 주말에 보러가야지 이러는데 냄저놈 아직 토렌트에 없나? 라고하여 다시한번 한남사이언스 체험. 인류애 상실한 오후 세시
2018	"역시 미쓰백엔 불행포르노없다.
불행포르노란 무엇인가. 뷰티풀데이즈 시놉만봐도 알 수 있다. 이게 여자와 남자가 여성서사를 대하는 시각이다. 이나영이 주연인데 역할에 이름도 없고 ‘엄마’역인거봐. 

시놉에서부터 예술한남의 구질함이 보임,, 깔꺼 존나많을 거 같은데 우선 보고 더 까야지 pic.twitter.com/PKtGWU45Qb"
2018	얘 언젠가 이럴줄알았음 주변에 이런 한남들 많아서 자주 봐왔는데 공부만 할줄알고 도태된 한남들 지딴엔 페미라고 하면서 피씨한척 오지게 하다가 결국 보면 걍 한남충임ㅇㅇ
2018	크으으으으 웜 성림들 이제 한국식 페미 하지 말고 교과서틱하게 불 한번 질러보고 건물 몇개 폭파 시키고 길 가는 한남 아무나 채찍으로 휘갈기다 죽이고 해보자 한번! pic.twitter.com/psca5g2jdC
2018	"도태각 서서 비혼주의자들때문에 결혼 못한다는 망상에 똥줄 탄 한남이니까 
기혼 여자인줄 알고 진지한 댓글들 달지마세요 ㅋㅋ pic.twitter.com/G4lONHQTg3"
2018	탐라 미쳐버린 것인가 지금 웃겼던 불호후기 다 긁어오는 중 그래서 말인데요 저 그 마돈크 자첫하신 분 그...머냐 탈출의자 잇었음 좋겟다고 서사는 비엘인데 왜 비엘 남주가 한남이냐 하셨던 분 후기 찾아주새요(이새끼가
2018	"한남의 일생이란...

느금마 욕부터 시작해서 보전깨니 뭐니 쌍욕을 배우며 동급생 강간하는 유충 시절이 끝나면, 그때부터 본격적으로 왜안만나줘를 외치며 염산테러, 불법촬영, 웹하드 공모, 성매수로 점철된 청년기를 살다가, 중장년이 되면 사업한다고 빚끌어쓰다가 일가족 몰살.

벌레가 따로없네"
2018	한남은 이렇게 눈치가 없어서 안돼...
2018	일본인여자만 보면 야메떼가 무슨뜻이냐고 쳐묻는 한남들 진짜 그만둬달라고 울며 빌때까지 주리를 틀어야 한다
2018	삿뽀로의 정서를 그대로 품고있는 이치류이치류 한남의 최대 인원은 10여명 남짓. 전담웨이터가 친절한 설명과 함께 최고의 맛으로 고기를 구워준다일본스타일 양고기스테이크는 양식과 중식과는 또 다른 양고기의 맛을 느낄수 있다용산구 한남대로10길58-6  pic.twitter.com/XB8PpvL4X0
2018	아침 책 읽어주기 하고 왔다 첫째랑 다른 반이어서 또 &lt;여자와 남자는 같아요&gt; 읽어주고 옴. 남자 담임인 반이었는데 첫째 반보다 더 적극적인 반응이 많았다 아예 내 앞에 다 앉아서 같이 봤음. 그 중에 저희 아빠는 집 나가서 엄마가 돈도 벌고 집안일도 다 해요! 하는 아이 나옴... 한남새끼들 ㅠ pic.twitter.com/fxPYuvXITX
2018	의제강간 연령 13세 뻔하지 뭐. 한남들이 14세면 땡큐지 하고 정한 거.
2018	이렇게 한남은 지적수준이 낮아서 그런지 여자 흉내조차 제대로 내는걸 본적 없네요. 같은 한남같이 멍청한 애들 빼곤 아무도 안 속는 지 뇌내망상속의 여자밖에 흉내 못낸단 인생이 참 비참하고 추잡한데 왜 굳이 사는지 모르겠어요. 어머니가 불쌍함.
2018	나 길고양이 간식 주다가 느낀 건데...고양이가 나를 아무리 할퀴고 때리고 하악질해도 결국 내가 준 간식 맛있게 먹으니까 그게 너무 귀엽더라. 머리부터 발끝까지 한남취향저격으로 꾸며놓고 한남충발언하면 그게 과연 위협적인가?
2018	"한남 : 구멍은 많이 쓰면 헐렁거린다
=질을 후장이랑 동일취급함

질은 근육이다 케겔운동과 정혈컵여러번 끼다보면 강철보지 됀다

이쁜이수술이나 질필러 하지마라 생근육다 조각조각이다 출산후 보지랑 똑같이 됀다
요실금옴...걍 애를 낳지마 ㅇㅇ 임출ㄴㄴ

질방구는 잦이 작으니까 나는 소리다"
2018	골목식당 노답한남들 하는 짓 어떻게 다 똑같지.. 남자새끼들 누구한테 혼날 때 그 특유의 표정.. 턱 좀 들고 동태눈 꿈뻑꿈뻑거리면서 지혼자 피식거리고 속으로는 어쩌라고시발 왜 나한테만그래 이런 생각하고 있는 표정 ... ..
2018	탈코하면 모든게 다 불편해진다 지하철이나 버스에서 생일이랍시고 쓰까들이 돈모아서 올린 좆돌전광판이 불편하고 인스타에 자동으로 뜨는 화장품광고들의 코르셋강요가 거슬리고 한남못잃고 혐애환상가진 지인들이 답답하고 오로지 좆돌,혐애,성형,다이어트얘기밖에 하지않는 학교가 불편하다
2018	여러분 한국문학 읽기 겁나시죠... 끝없는 한남의 시한폭탄같은 한국 문단.. 제가 읽고 추천하는 이은선 작가님의 &lt;유빙의 숲&gt;!  먹먹하고 서러운 말들에 담긴 끝없는 '삶'을 품어보세요. 표제작인 '유빙의 숲'을 적극 추천합니다 https://twitter.com/Honttoni_Yallu/status/1060101100047454208 …
2018	인신매매하는 사람들아 당장 채팅앱깔고 여자초딩이라고해봐라 한남들 우글우글 몰려들텐데 걔네 다 잡아가면 된다 내가 너네 믿는다
2018	? 남자한테 강요된 '남성성','남자다운 외모규제'가 실존한다면 양심적으로 길거리의 남자 반 이상은 근육질에 상남자(한남 아님. 상남자)st 여야 하는거 아냐? 양심 어디갔어
2018	행복한 가정의 모습은 비슷비슷하고 불행한 가정의 모습은 제각각이며 한남은 똑같은 형태로 못생겼다
2018	한녀 20대 후반이면 자기 얼굴과 몸매의 단점을 이마라인부터 발가락 모양까지 앉은자리에서 줄줄 읊을 수 있고 시술과 성형과 다이어트 계획까지 짜 놓는 경우가 흔한데 한남 20대 후반은 자기 다리가 짧은지 허리가 긴지 어떤지조차 모른다
2018	우리도 여성리더 서사하나 나오면 좋겠다. 조가튼 한남민국이라 찾아보기 힘들겠지만 당장 잊혀지거나 지워진 기적같은 여성의 삶도 많을 거 같아.
2018	까불면한남이랑엮어줌
2018	뭐야 반 한남새끼가 여자애들한테 젖 두개 달려있으면 어떤 기분이녜서 내가 니 젖 하나냐?? 했는데 한남이 정색하면서 아니 내 말은 그게 아니라 이랬음 뭔데
2018	저 영상을 보면서 한남들의 강한 자들에겐 약하곤 약한자들에겐 강한척하는 그 쓰잘데기 없는 병신력은 저 나이에 생성되었고 중2에서 사고가 멈춘 인간들이구나.... 라는 생각을 하게 됨...
2018	여자가족 4명을 죽인 한남 40대. 징역 25년. 출소해도 70대겠군요. 70대라면 여전히 누굴 충분히 죽일 수 있는 나이죠. 가족살해범은 특수 살인으로 가중처벌해야 하지않나요? https://twitter.com/SBS8news/status/1060032889121689600 …
2018	EBS 부모성적표에 나온 의뢰인 중에 중2 남자애가 엄마한테 삿대질하고 이리오라고 손짓하고 욕하묜소 고1 형한테는 찍소리도 못하고 고분고분하고 눈치 살피하다가 형 사라지면 동생들과 엄마 괴롭히는 가족이 나왔는데 내 눈에는 중2병이 아니라 한남의 강강약약의 전형을 보는 것 같던데
2018	근데 워마드/랟펨 아묻따 욕하던 시절에도 당연히 한남만큼 싫어하진 않았음 그래서 한남=랟펨이라는 사람 보면 좀 이해가 안됨.. 인간적으로 방 안에 단 둘이 24시간 있어야 한다면 평범한 한국 남자랑 랟펨 둘 중 누구랑 있고 싶으세요.. 본인에게 위협이 될 수 있는 인간은 누구일 거 같으세요..
2018	전 일베 논란 있었고 일베였던 선수들 인정하고 응원할 생각 한남 좆만큼도 없으니 직멘으로 일베 한남 새끼들 언급 하지 말아주세요~! 그 새끼가 실력이 좋던말던 제 알바 아니고 삼일한 거리는 새끼들이란건 알아주셨으면 합니다~삼일에 한번 여자 패야한다는 새끼 굳이 파지 마세요
2018	ㄹㅇ 엘리엇이 한남한테 속지 말라고 해킹했나~~~?
2018	"젊은 여자한테는 66이거 퍼뜨리면 니 인생은 끝이야99 하고 미래 저당 잡아서 협박하고 나이 든 여자한테는 66니 아들 죽일거야99 라고 협박하고ㅋㅋㅋㅋㅋ
와중에 한 번 한남 만났다 실패했는데 또 한남을 만나다니...

메르스 최고 예방법 : 위험국가에 가지 말자
한남 최고 예방법 : 만나지 말자 pic.twitter.com/y6UWi0Aedu"
2018	최근 들은 끔찍한 얘기는 한남과 만나던 후배가 놈 집에 인사하러 갔는데 애비란 놈이 너 몸매가 좋구나 했다는 거 너무 징그럽고 떨려서 몸 안좋아서 가겠다고 하고 도망쳤고 후에 헤어지자고 하니 길길이 날뛰면서 몸매 좋다는 말 칭찬인데 대체 왜 지랄이냐고 했다는 거 부디 제발 안전이별 하길
2018	직업 여성 &lt; 이걸 보면 한남은 여자가 가질 수 있는/가져야 하는 직업은 오직 성판매라고 생각한다는 걸 난 알겠던데
2018	알티했는데 아래서 한남 영업하고 있으면 제 기분이 암욜맨
2018	개는 15년이 평균수명인데 인간 수컷은 이딴 개소리를 하도록 오래 살아남음. 한남은 이제 개가 길에 오줌 싸는 것도 질투하냐? 왜 살지? https://twitter.com/comsw20/status/1060047753663770624 …
2018	진짜 양심이 다 뒤졌나봅니다 ㅋㅋㅋㅋ 최종범이 폭행했다니까 쌍방폭행일수도 있다면서 이런 일은 끝까지 지켜봐야한다던 한남 오조오억명 봤는데 그래서 결과가 이거네요 ㅋㅋㅋㅋ 한남들이 이런식으로 모함하고 죽인 여자들이 몇명일까요 진짜 화납니다
2018	처음에 구하라 꽃뱀이라고 몰아가던 한남들 다 입 꼬맸니?? 아님 다 뒤졌나?? 왤케 조용해?
2018	"야망보지는 청소년랟펨 부터 30대까지 다양한 연령대가 여성의제 얘기하다 자연스럽게 생긴 플로우인데 누굴 꼽줬다는 건지?
왜 여성들이 야망,성공을 전시하려는지 한국남자 게이는 평생 이해 못 하겠지.기울어진 곳에서 여성의제 달성하기 위해 실질적인 권력에 눈 뜨는 과정, 한남게이는 이해 못 함 pic.twitter.com/k0W15TBcut"
2018	내가 남캐 감별을 좀 잘하거든여.. 맛 좀 많이 봤거든. 송곳 주인공 디자인은 미화 목적이 오지게 들어간게 맞음. ㅋㅋㅋ 습지생태서 한남 못생김을 잘 그리다가 송곳 주인공에선 안그러는 이유.. 십자가에 매달린 예수가 좀 마른 미남이어야 되니까요. 돼지추남이면 미화가 안되자너.
2018	어느 한남 꼴에 자지새끼라고 여친허리 붙잡고 가는거 뒤에서 봤는데 키도 똑같고 어깨나 골반도 여자랑 또이또이한 거 보고 존나 ...
2018	36살 먹은 직장인 남성이 자기보다 한참 어린 여성 청소년한테 드마리스 데려가면서 생색내니까 그렇지... 여기서 가난혐오가 왜 나와요ㅋㅋㅋㅋㅋㅋ 그렇게 따지면 데이트로 김밥천국 가는 한남이나 커플링을 못된 고양이에서 맞추는 한남은 왜 욕했나요 https://twitter.com/leepyunggwa/status/1059367890065940480 …
