year	cleaned_tweets	tokenized_tweets
2018	아침 책 읽어주기 하고 왔다 첫째랑 다른 반이어서 또 &lt;여자와 남자는 같아요&gt; 읽어주고 옴. 남자 담임인 반이었는데 첫째 반보다 더 적극적인 반응이 많았다 아예 내 앞에 다 앉아서 같이 봤음. 그 중에 저희 아빠는 집 나가서 엄마가 돈도 벌고 집안일도 다 해요! 하는 아이 나옴... 한남새끼들 ㅠ pic.twitter.com/fxPYuvXITX	['아침/NNG', '책/NNG', '읽/VV', '어/EC', '주/VX', '기/ETN', '하/VV', '고/EC', '왔/VX+EP', '다/EF', '첫째/NR', '랑/JC', '다른/MM', '반/NNG', '이/VCP', '어서/EC', '또/MAG', '&/SY', 'lt/SL', ';/SY', '여자/NNG', '와/JC', '남자/NNG', '는/JX', '같/VA', '아요/EF', '&/SY', 'gt/SL', ';/SY', '읽/VV', '어/EC', '주/VX', '고/EC', '옴/VX+ETN', './SF', '남자/NNG', '담임/NNG', '인/VCP+ETM', '반/NNG', '이/VCP', '었/EP', '는데/EC', '첫째/NR', '반/NNG', '보다/JKB', '더/MAG', '적극/NNG', '적/XSN', '인/VCP+ETM', '반응/NNG', '이/JKS', '많/VA', '았/EP', '다/EF', '아예/MAG', '내/MM', '앞/NNG', '에/JKB', '다/MAG', '앉/VV', '아서/EC', '같이/MAG', '봤/VV+EP', '음/ETN', './SF', '그/MM', '중/NNB', '에/JKB', '저희/NP', '아빠/NNG', '는/JX', '집/NNG', '나가/VV', '서/EC', '엄마/NNG', '가/JKS', '돈/NNG', '도/JX', '벌/VV', '고/EC', '집안일/NNG', '도/JX', '다/MAG', '해요/VV+EF', '!/SF', '하/VV', '는/ETM', '아이/NNG', '나옴/VV+ETN', './SF', '../SY', '한남/NNG', '새끼/NNG', '들/XSN', 'ㅠ/UNKNOWN', 'pic/SL', './SY', 'twitter/SL', './SY', 'com/SL', '//SC', 'fxPYuvXITX/SL']
2018	의제강간 연령 13세 뻔하지 뭐. 한남들이 14세면 땡큐지 하고 정한 거.	['의제/NNG', '강간/NNG', '연령/NNG', '13/SN', '세/NNBC', '뻔하/VA', '지/EF', '뭐/IC', './SF', '한남/NNG', '들/XSN', '이/JKS', '14/SN', '세/NNBC', '면/VCP+EC', '땡큐/IC', '지/NP', '하/VV', '고/EC', '정한/VV+ETM', '거/NNB', './SF']
2018	이렇게 한남은 지적수준이 낮아서 그런지 여자 흉내조차 제대로 내는걸 본적 없네요. 같은 한남같이 멍청한 애들 빼곤 아무도 안 속는 지 뇌내망상속의 여자밖에 흉내 못낸단 인생이 참 비참하고 추잡한데 왜 굳이 사는지 모르겠어요. 어머니가 불쌍함.	['이렇게/MAG', '한남/NNG', '은/JX', '지적/NNG', '수준/NNG', '이/JKS', '낮/VA', '아서/EC', '그런지/VA+EC', '여자/NNG', '흉내/NNG', '조차/JX', '제대로/MAG', '내/VV', '는/ETM', '걸/NNB+JKO', '본/VV+ETM', '적/NNB', '없/VA', '네요/EF', './SF', '같/VA', '은/ETM', '한남/NNG', '같이/JKB', '멍청/XR', '한/XSA+ETM', '애/NNG', '들/XSN', '빼/VV', '곤/EC', '아무/NP', '도/JX', '안/MAG', '속/VV', '는/ETM', '지/NNB', '뇌/NNG', '내망/NNP', '상속/NNG', '의/JKG', '여자/NNG', '밖에/JX', '흉내/NNG', '못/MAG', '낸단/VV+ETM', '인생/NNG', '이/JKS', '참/MAG', '비참/NNG', '하/XSA', '고/EC', '추잡/XR', '한데/XSA+EC', '왜/MAG', '굳이/MAG', '사/VV', '는지/EC', '모르/VV', '겠/EP', '어요/EF', './SF', '어머니/NNG', '가/JKS', '불쌍/XR', '함/XSA+ETN', './SF']
2018	나 길고양이 간식 주다가 느낀 건데...고양이가 나를 아무리 할퀴고 때리고 하악질해도 결국 내가 준 간식 맛있게 먹으니까 그게 너무 귀엽더라. 머리부터 발끝까지 한남취향저격으로 꾸며놓고 한남충발언하면 그게 과연 위협적인가?	['나/NP', '길고양이/NNP', '간식/NNG', '주/VV', '다가/EC', '느낀/VV+ETM', '건데/NNB+VCP+EF', './SF', '../SY', '고양이/NNG', '가/JKS', '나/NP', '를/JKO', '아무리/MAG', '할퀴/VV', '고/EC', '때리/VX', '고/EC', '하악/NNG', '질/XSN', '해도/XSV+EC', '결국/MAG', '내/NP', '가/JKS', '준/XPN', '간식/NNG', '맛있/VA', '게/EC', '먹/VV', '으니까/EC', '그게/NP+JKS', '너무/MAG', '귀엽/VA', '더라/EF', './SF', '머리/NNG', '부터/JX', '발끝/NNG', '까지/JX', '한남/NNG', '취향/NNG', '저격/NNG', '으로/JKB', '꾸며/VV+EC', '놓/VX', '고/EC', '한/VX+ETM', '남충/NNP', '발언/NNG', '하/XSV', '면/EC', '그게/NP+JKS', '과연/MAG', '위협/NNG', '적/XSN', '인가/VCP+EF', '?/SF']
2018	"한남 : 구멍은 많이 쓰면 헐렁거린다
=질을 후장이랑 동일취급함

질은 근육이다 케겔운동과 정혈컵여러번 끼다보면 강철보지 됀다

이쁜이수술이나 질필러 하지마라 생근육다 조각조각이다 출산후 보지랑 똑같이 됀다
요실금옴...걍 애를 낳지마 ㅇㅇ 임출ㄴㄴ

질방구는 잦이 작으니까 나는 소리다"	['한남/NNG', ':/SC', '구멍/NNG', '은/JX', '많이/MAG', '쓰/VV', '면/EC', '헐렁/XR', '거린다/XSV+EC', '=/SY', '질/NNG', '을/JKO', '후장/NNG', '이랑/JC', '동일/NNG', '취급/NNG', '함/XSV+ETN', '질/NNG', '은/JX', '근육/NNG', '이/JKS', '다/MAG', '케겔/NNP', '운동/NNG', '과/JC', '정혈/NNG', '컵/NNG', '여러/MM', '번/NNBC', '끼/VV', '다/EC', '보/VX', '면/EC', '강철/NNG', '보/VV', '지/EC', '됀/NNG', '다/MAG', '이쁜/VA+ETM', '이/MM', '수술/NNG', '이나/JC', '질/NNG', '필러/NNG', '하/VV', '지/EC', '마/VX', '라/EC', '생/XPN', '근육/NNG', '다/MAG', '조각조각/NNG', '이/JKS', '다/MAG', '출산/NNG', '후/NNG', '보지/NNG', '랑/JKB', '똑같이/MAG', '됀/NNG', '다/MAG', '요실금/NNG', '옴/VV+ETN', './SF', '../SY', '걍/UNKNOWN', '애/NNG', '를/JKO', '낳/VV', '지/EC', '마/VX+EF', 'ㅇㅇ/UNKNOWN', '임/VCP+ETN', '출/VV+ETM', 'ㄴ/NNG', 'ㄴ/NNG', '질/NNG', '방구/NNG', '는/JX', '잦/VA', '이/JKS', '작/VA', '으니까/EC', '나/NP', '는/JX', '소리/NNG', '다/VCP+EC']
2018	골목식당 노답한남들 하는 짓 어떻게 다 똑같지.. 남자새끼들 누구한테 혼날 때 그 특유의 표정.. 턱 좀 들고 동태눈 꿈뻑꿈뻑거리면서 지혼자 피식거리고 속으로는 어쩌라고시발 왜 나한테만그래 이런 생각하고 있는 표정 ... ..	['골목/NNG', '식당/NNG', '노/XPN', '답/NNG', '한/XSA+ETM', '남/NNG', '들/XSN', '하/VV', '는/ETM', '짓/NNB', '어떻게/MAG', '다/MAG', '똑같/VA', '지/EF', './SF', './SY', '남자/NNG', '새끼/NNG', '들/XSN', '누구/NP', '한테/JKB', '혼/NNG', '날/NNG', '때/NNG', '그/MM', '특유/NNG', '의/JKG', '표정/NNG', './SF', './SY', '턱/MAG', '좀/MAG', '들/VV', '고/EC', '동태눈/NNG', '꿈/NNG', '뻑/MAG', '꿈뻑거리/VV', '면서/EC', '지/VX', '혼자/MAG', '피식거리/VV', '고/EC', '속/NNG', '으로/JKB', '는/JX', '어쩌/VV', '라고/EC', '시발/NNG', '왜/MAG', '나/NP', '한테/JKB', '만/JX', '그래/VA+EC', '이런/MM', '생각/NNG', '하/XSA', '고/EC', '있/VX', '는/ETM', '표정/NNG', './SF', '../SY', './SF', './SF']
2018	탈코하면 모든게 다 불편해진다 지하철이나 버스에서 생일이랍시고 쓰까들이 돈모아서 올린 좆돌전광판이 불편하고 인스타에 자동으로 뜨는 화장품광고들의 코르셋강요가 거슬리고 한남못잃고 혐애환상가진 지인들이 답답하고 오로지 좆돌,혐애,성형,다이어트얘기밖에 하지않는 학교가 불편하다	['탈/XPN', '코/NNG', '하/XSV', '면/EC', '모든/MM', '게/NNB+JKS', '다/MAG', '불편/NNG', '해진다/XSA+EC+VX+EC', '지하철/NNG', '이나/JC', '버스/NNG', '에서/JKB', '생일/NNG', '이/VCP', '랍시고/EC', '쓰/VV', '까/EC', '들/XSN', '이/JKS', '돈/NNG', '모아서/VV+EC', '올린/VV+ETM', '좆/NNG', '돌전/NNG', '광판/NNG', '이/JKS', '불편/NNG', '하/XSA', '고/EC', '인/NNG', '스타/NNG', '에/JKB', '자동/NNG', '으로/JKB', '뜨/VV', '는/ETM', '화장품/NNG', '광고/NNG', '들/XSN', '의/JKG', '코르셋/NNG', '강요/NNG', '가/JKS', '거슬리/VV', '고/EC', '한남/NNG', '못/MAG', '잃/VV', '고/EC', '혐애환상가진/UNKNOWN', '지인/NNG', '들/XSN', '이/JKS', '답답/XR', '하/XSA', '고/EC', '오로지/MAG', '좆/NNG', '돌/NNG', ',/SC', '혐애/UNKNOWN', ',/SC', '성형/NNG', ',/SC', '다이어트/NNG', '얘기/NNG', '밖에/JX', '하/VV', '지/EC', '않/VX', '는/ETM', '학교/NNG', '가/JKS', '불편/NNG', '하/XSA', '다/EC']
2018	여러분 한국문학 읽기 겁나시죠... 끝없는 한남의 시한폭탄같은 한국 문단.. 제가 읽고 추천하는 이은선 작가님의 &lt;유빙의 숲&gt;!  먹먹하고 서러운 말들에 담긴 끝없는 '삶'을 품어보세요. 표제작인 '유빙의 숲'을 적극 추천합니다 https://twitter.com/Honttoni_Yallu/status/1060101100047454208 …	"['여러분/NP', '한국/NNP', '문학/NNG', '읽/VV', '기/ETN', '겁나/VV', '시/EP', '죠/EF', './SF', '../SY', '끝/NNG', '없/VA', '는/ETM', '한남/NNG', '의/JKG', '시한폭탄/NNG', '같/VA', '은/ETM', '한국/NNP', '문단/NNG', './SF', './SY', '제/NP', '가/JKS', '읽/VV', '고/EC', '추천/NNG', '하/XSV', '는/ETM', '이은선/NNP', '작가/NNG', '님/XSN', '의/JKG', '&/SY', 'lt/SL', ';/SY', '유빙/NNG', '의/JKG', '숲/NNG', '&/SY', 'gt/SL', ';!/SY', '먹먹/XR', '하/XSA', '고/EC', '서러운/VA+ETM', '말/NNG', '들/XSN', '에/JKB', '담긴/VV+ETM', '끝/NNG', '없/VA', '는/ETM', ""'/SY"", '삶/NNG', ""'/SY"", '을/JKO', '품/VV', '어/EC', '보/VX', '세요/EP+EF', './SF', '표제/NNG', '작인/NNG', ""'/SY"", '유빙/NNG', '의/JKG', '숲/NNG', ""'/SY"", '을/JKO', '적극/NNG', '추천/NNG', '합니다/XSV+EF', 'https/SL', ':/SC', '//SC', '//SC', 'twitter/SL', './SY', 'com/SL', '//SC', 'Honttoni/SL', '_/SY', 'Yallu/SL', '//SC', 'status/SL', '//SC', '1060101100047454208/SN', '\xa0/SY', '…/SE']"
2018	인신매매하는 사람들아 당장 채팅앱깔고 여자초딩이라고해봐라 한남들 우글우글 몰려들텐데 걔네 다 잡아가면 된다 내가 너네 믿는다	['인신매매/NNG', '하/XSV', '는/ETM', '사람/NNG', '들/XSN', '아/JKV', '당장/NNG', '채팅/NNG', '앱/NNG', '깔/VV', '고/EC', '여자/NNG', '초딩/NNG', '이/VCP', '라고/EC', '해봐라/VV+EC+VX+EC', '한남/NNG', '들/XSN', '우글우글/MAG', '몰려들/VV+ETM', '텐데/NNB+VCP+EC', '걔/NP', '네/XSN', '다/MAG', '잡아가/VV', '면/EC', '된다/VV+EF', '내/NP', '가/JKS', '너/NP', '네/XSN', '믿/VV', '는다/EC']
2018	? 남자한테 강요된 '남성성','남자다운 외모규제'가 실존한다면 양심적으로 길거리의 남자 반 이상은 근육질에 상남자(한남 아님. 상남자)st 여야 하는거 아냐? 양심 어디갔어	"['?/SY', '남자/NNG', '한테/JKB', '강요/NNG', '된/XSV+ETM', ""'/SY"", '남성/NNG', '성/XSN', ""','/SY"", '남자/NNG', '다운/XSA+ETM', '외모/NNG', '규제/NNG', ""'/SY"", '가/JKS', '실존/NNG', '한다면/XSV+EC', '양심/NNG', '적/XSN', '으로/JKB', '길거리/NNG', '의/JKG', '남자/NNG', '반/NNG', '이상/NNG', '은/JX', '근육질/NNG', '에/JKB', '상/NNG', '남자/NNG', '(/SSO', '한남/NNG', '아님/VCN+ETN', './SF', '상/NNG', '남자/NNG', ')/SSC', 'st/SL', '여야/NNG', '하/VV', '는/ETM', '거/NNB', '아냐/VCN+EF', '?/SF', '양심/NNG', '어디/NP', '갔/VV+EP', '어/EC']"
2018	행복한 가정의 모습은 비슷비슷하고 불행한 가정의 모습은 제각각이며 한남은 똑같은 형태로 못생겼다	['행복/NNG', '한/XSA+ETM', '가정/NNG', '의/JKG', '모습/NNG', '은/JX', '비슷비슷/XR', '하/XSA', '고/EC', '불행/NNG', '한/XSA+ETM', '가정/NNG', '의/JKG', '모습/NNG', '은/JX', '제각각/NNG', '이/VCP', '며/EC', '한남/NNG', '은/JX', '똑같/VA', '은/ETM', '형태/NNG', '로/JKB', '못생겼/VV+EP', '다/EC']
2018	한녀 20대 후반이면 자기 얼굴과 몸매의 단점을 이마라인부터 발가락 모양까지 앉은자리에서 줄줄 읊을 수 있고 시술과 성형과 다이어트 계획까지 짜 놓는 경우가 흔한데 한남 20대 후반은 자기 다리가 짧은지 허리가 긴지 어떤지조차 모른다	['한/MM', '녀/NNG', '20/SN', '대/NNBC', '후반/NNG', '이/VCP', '면/EC', '자기/NP', '얼굴/NNG', '과/JC', '몸매/NNG', '의/JKG', '단점/NNG', '을/JKO', '이마/NNG', '라인/NNG', '부터/JX', '발가락/NNG', '모양/NNG', '까지/JX', '앉/VV', '은/ETM', '자리/NNG', '에서/JKB', '줄줄/MAG', '읊/VV', '을/ETM', '수/NNB', '있/VV', '고/EC', '시술/NNG', '과/JC', '성형/NNG', '과/JC', '다이어트/NNG', '계획/NNG', '까지/JX', '짜/VV+EC', '놓/VX', '는/ETM', '경우/NNG', '가/JKS', '흔한/VA+ETM', '데/NNB', '한남/NNG', '20/SN', '대/NNBC', '후반/NNG', '은/JX', '자기/NP', '다리/NNG', '가/JKS', '짧/VA', '은지/EC', '허리/NNG', '가/JKS', '긴지/VA+EC', '어떤/MM', '지/NNG', '조차/JX', '모른다/VV+EC']
2018	우리도 여성리더 서사하나 나오면 좋겠다. 조가튼 한남민국이라 찾아보기 힘들겠지만 당장 잊혀지거나 지워진 기적같은 여성의 삶도 많을 거 같아.	['우리/NP', '도/JX', '여성/NNG', '리더/NNG', '서사/NNG', '하/XSV', '나/EC', '나오/VV', '면/EC', '좋/VA', '겠/EP', '다/EF', './SF', '조/NNG', '가/JKS', '튼/VV+ETM', '한남/NNG', '민국/NNG', '이/VCP', '라/EC', '찾아보/VV', '기/ETN', '힘들/VA', '겠/EP', '지만/EC', '당장/NNG', '잊혀/VV+EC', '지/VX', '거나/EC', '지워진/VV+EC+VX+ETM', '기적/NNG', '같/VA', '은/ETM', '여성/NNG', '의/JKG', '삶/NNG', '도/JX', '많/VA', '을/ETM', '거/NNB', '같/VA', '아/EF', './SF']
2018	까불면한남이랑엮어줌	['까불/VV', '면/EC', '한남/NNG', '이랑/JKB', '엮/VV', '어/EC', '줌/VX+ETN']
2018	뭐야 반 한남새끼가 여자애들한테 젖 두개 달려있으면 어떤 기분이녜서 내가 니 젖 하나냐?? 했는데 한남이 정색하면서 아니 내 말은 그게 아니라 이랬음 뭔데	['뭐/NP', '야/VCP+EF', '반/XPN', '한남/NNG', '새끼/NNG', '가/JKS', '여자/NNG', '애/NNG', '들/XSN', '한테/JKB', '젖/NNG', '두/MM', '개/NNBC', '달려/VV+EC', '있/VX', '으면/EC', '어떤/MM', '기분/NNG', '이/JKS', '녜/NP', '서/JKB', '내/NP', '가/JKS', '니/MM', '젖/NNG', '하나/NR', '냐/VCP+EF', '?/SF', '?/SY', '했/VV+EP', '는데/EC', '한남/NNG', '이/JKS', '정색/NNG', '하/XSV', '면서/EC', '아니/IC', '내/NP+JKG', '말/NNG', '은/JX', '그게/NP+JKC', '아니/VCN', '라/EC', '이랬/VV+EP', '음/ETN', '뭔데/NP+VCP+EC']
2018	저 영상을 보면서 한남들의 강한 자들에겐 약하곤 약한자들에겐 강한척하는 그 쓰잘데기 없는 병신력은 저 나이에 생성되었고 중2에서 사고가 멈춘 인간들이구나.... 라는 생각을 하게 됨...	['저/MM', '영상/NNG', '을/JKO', '보/VV', '면서/EC', '한남/NNG', '들/XSN', '의/JKG', '강한/VA+ETM', '자/NNB', '들/XSN', '에겐/JKB+JX', '약하/VA', '곤/EC', '약한/VA+ETM', '자/NNB', '들/XSN', '에겐/JKB+JX', '강한/VA+ETM', '척/NNB', '하/XSV', '는/ETM', '그/IC', '쓰/IC', '잘/MAG', '데기/NNG', '없/VA', '는/ETM', '병/NNG', '신력/NNG', '은/JX', '저/MM', '나이/NNG', '에/JKB', '생성/NNG', '되/XSV', '었/EP', '고/EC', '중/NNB', '2/SN', '에서/JKB', '사고/NNG', '가/JKS', '멈춘/VV+ETM', '인간/NNG', '들/XSN', '이/VCP', '구나/EF', './SF', '.../SY', '라는/VCP+ETM', '생각/NNG', '을/JKO', '하/VV', '게/EC', '됨/VV+ETN', './SF', '../SY']
2018	여자가족 4명을 죽인 한남 40대. 징역 25년. 출소해도 70대겠군요. 70대라면 여전히 누굴 충분히 죽일 수 있는 나이죠. 가족살해범은 특수 살인으로 가중처벌해야 하지않나요? https://twitter.com/SBS8news/status/1060032889121689600 …	['여자/NNG', '가족/NNG', '4/SN', '명/NNBC', '을/JKO', '죽인/VV+ETM', '한남/NNG', '40/SN', '대/NNBC', './SF', '징역/NNG', '25/SN', '년/NNBC', './SF', '출소/NNG', '해도/XSV+EC', '70/SN', '대/NNBC', '겠/VCP+EP', '군요/EF', './SF', '70/SN', '대/NNBC', '라면/VCP+EC', '여전히/MAG', '누굴/NP+JKO', '충분히/MAG', '죽일/VV+ETM', '수/NNB', '있/VV', '는/ETM', '나이/NNG', '죠/VCP+EF', './SF', '가족/NNG', '살해범/NNG', '은/JX', '특수/NNG', '살인/NNG', '으로/JKB', '가중/NNG', '처벌/NNG', '해야/XSV+EC', '하/VV', '지/EC', '않/VX', '나요/EF', '?/SF', 'https/SL', ':/SC', '//SC', '//SC', 'twitter/SL', './SY', 'com/SL', '//SC', 'SBS/SL', '8/SN', 'news/SL', '//SC', 'status/SL', '//SC', '1060032889121689600/SN', '\xa0/SY', '…/SE']
2018	EBS 부모성적표에 나온 의뢰인 중에 중2 남자애가 엄마한테 삿대질하고 이리오라고 손짓하고 욕하묜소 고1 형한테는 찍소리도 못하고 고분고분하고 눈치 살피하다가 형 사라지면 동생들과 엄마 괴롭히는 가족이 나왔는데 내 눈에는 중2병이 아니라 한남의 강강약약의 전형을 보는 것 같던데	['EBS/SL', '부모/NNG', '성적표/NNG', '에/JKB', '나온/VV+ETM', '의뢰인/NNG', '중/NNB', '에/JKB', '중/NNG', '2/SN', '남자/NNG', '애/NNG', '가/JKS', '엄마/NNG', '한테/JKB', '삿대/NNG', '질/XSN', '하/XSV', '고/EC', '이리오/NNP', '라고/VCP+EC', '손짓/NNG', '하/XSV', '고/EC', '욕/NNG', '하/XSV', '묜소/UNKNOWN', '고/XPN', '1/SN', '형/NNG', '한테/JKB', '는/JX', '찍소리/NNG', '도/JX', '못하/VX', '고/EC', '고분고분/MAG', '하/VV', '고/EC', '눈치/NNG', '살피/NNG', '하/XSV', '다가/EC', '형/NNG', '사라지/VV', '면/EC', '동생/NNG', '들/XSN', '과/JC', '엄마/NNG', '괴롭히/VV', '는/ETM', '가족/NNG', '이/JKS', '나왔/VV+EP', '는데/EC', '내/NP+JKG', '눈/NNG', '에/JKB', '는/JX', '중/NNB', '2/SN', '병/NNG', '이/JKC', '아니/VCN', '라/EC', '한남/NNG', '의/JKG', '강/NNG', '강약/NNG', '약/NNG', '의/JKG', '전형/NNG', '을/JKO', '보/VV', '는/ETM', '것/NNB', '같/VA', '던데/EC']
2018	근데 워마드/랟펨 아묻따 욕하던 시절에도 당연히 한남만큼 싫어하진 않았음 그래서 한남=랟펨이라는 사람 보면 좀 이해가 안됨.. 인간적으로 방 안에 단 둘이 24시간 있어야 한다면 평범한 한국 남자랑 랟펨 둘 중 누구랑 있고 싶으세요.. 본인에게 위협이 될 수 있는 인간은 누구일 거 같으세요..	['근데/MAJ', '워/IC', '마드/NNP', '//SC', '랟펨/UNKNOWN', '아/IC', '묻/VV', '따/EF', '욕/NNG', '하/XSV', '던/ETM', '시절/NNG', '에/JKB', '도/JX', '당연히/MAG', '한남/NNG', '만큼/JKB', '싫/VA', '어/EC', '하/VV', '진/EC+JX', '않/VX', '았/EP', '음/ETN', '그래서/MAJ', '한남/NNG', '=/SY', '랟펨/UNKNOWN', '이/VCP', '라는/ETM', '사람/NNG', '보/VV', '면/EC', '좀/MAG', '이해/NNG', '가/JKS', '안/MAG', '됨/VV+ETN', './SF', './SY', '인간/NNG', '적/XSN', '으로/JKB', '방/NNG', '안/NNG', '에/JKB', '단/MM', '둘/NR', '이/JKS', '24/SN', '시간/NNBC', '있/VA', '어야/EC', '한다면/VV+EC', '평범/XR', '한/XSA+ETM', '한국/NNP', '남자/NNG', '랑/JKB', '랟펨/UNKNOWN', '둘/NR', '중/NNB', '누구/NP', '랑/JKB', '있/VV', '고/EC', '싶/VX', '으세요/EF', './SF', './SY', '본인/NNG', '에게/JKB', '위협/NNG', '이/JKS', '될/VV+ETM', '수/NNB', '있/VV', '는/ETM', '인간/NNG', '은/JX', '누구/NP', '일/VCP+ETM', '거/NNB', '같/VA', '으세요/EF', './SF', './SF']
2018	전 일베 논란 있었고 일베였던 선수들 인정하고 응원할 생각 한남 좆만큼도 없으니 직멘으로 일베 한남 새끼들 언급 하지 말아주세요~! 그 새끼가 실력이 좋던말던 제 알바 아니고 삼일한 거리는 새끼들이란건 알아주셨으면 합니다~삼일에 한번 여자 패야한다는 새끼 굳이 파지 마세요	['전/MM', '일/NNG', '베/NNG', '논란/NNG', '있/VA', '었/EP', '고/EC', '일/NR', '베/NNG', '였/VCP+EP', '던/ETM', '선수/NNG', '들/XSN', '인정/NNG', '하/XSV', '고/EC', '응원/NNG', '할/XSV+ETM', '생각/NNG', '한남/NNG', '좆/NNG', '만큼/JKB', '도/JX', '없/VA', '으니/EC', '직/NNG', '멘/NNG', '으로/JKB', '일/NNG', '베/NNG', '한남/NNG', '새끼/NNG', '들/XSN', '언급/NNG', '하/XSV', '지/EC', '말/VX', '아/EC', '주/VX', '세요/EP+EF', '~!/SY', '그/MM', '새끼/NNG', '가/JKS', '실력/NNG', '이/JKS', '좋/VA', '던/ETM', '말/VX', '던/ETM', '제/NP', '알/VV+ETM', '바/NNB', '아니/VCN', '고/EC', '삼/NR', '일/NR', '한/MM', '거리/NNG', '는/JX', '새끼/NNG', '들/XSN', '이/VCP', '란/ETM', '건/NNB+JX', '알아주/VV', '셨/EP+EP', '으면/EC', '합니다/VX+EF', '~/SY', '삼/NR', '일/NNBC', '에/JKB', '한/MM', '번/NNBC', '여자/NNG', '패/VV', '야/EC', '한다는/VX+ETM', '새끼/NNG', '굳이/MAG', '파/VV', '지/EC', '마세요/VX+EP+EC']
2018	ㄹㅇ 엘리엇이 한남한테 속지 말라고 해킹했나~~~?	['ㄹ/JKO', 'ㅇ/UNKNOWN', '엘리엇/NNP', '이/JKS', '한남/NNG', '한테/JKB', '속/VV', '지/EC', '말/VX', '라고/EC', '해킹/NNG', '했/XSV+EP', '나/EC', '~~~?/SY']
2018	"젊은 여자한테는 66이거 퍼뜨리면 니 인생은 끝이야99 하고 미래 저당 잡아서 협박하고 나이 든 여자한테는 66니 아들 죽일거야99 라고 협박하고ㅋㅋㅋㅋㅋ
와중에 한 번 한남 만났다 실패했는데 또 한남을 만나다니...

메르스 최고 예방법 : 위험국가에 가지 말자
한남 최고 예방법 : 만나지 말자 pic.twitter.com/y6UWi0Aedu"	['젊/VA', '은/ETM', '여자/NNG', '한테/JKB', '는/JX', '66/SN', '이거/NP', '퍼뜨리/VV', '면/EC', '니/MM', '인생/NNG', '은/JX', '끝/NNG', '이/VCP', '야/EC', '99/SN', '하/VV', '고/EC', '미래/NNG', '저당/NNG', '잡/VV', '아서/EC', '협박/NNG', '하/XSV', '고/EC', '나이/NNG', '든/VV+ETM', '여자/NNG', '한테/JKB', '는/JX', '66/SN', '니/NR', '아들/NNG', '죽일/VV+ETM', '거/NNB', '야/VCP+EF', '99/SN', '라고/VCP+EC', '협박/NNG', '하/XSV', '고/EC', 'ㅋㅋㅋ/IC', 'ㅋㅋ/IC', '와중/NNG', '에/JKB', '한/MM', '번/NNBC', '한/MM', '남/NNG', '만났/VV+EP', '다/EC', '실패/NNG', '했/XSV+EP', '는데/EC', '또/MAG', '한남/NNG', '을/JKO', '만나/VV', '다니/EF', './SF', '../SY', '메르스/NNP', '최고/NNG', '예방법/NNG', ':/SC', '위험/NNG', '국가/NNG', '에/JKB', '가/VV', '지/EC', '말/VX', '자/EC', '한남/NNG', '최고/NNG', '예방법/NNG', ':/SC', '만나/VV', '지/EC', '말/VX', '자/EC', 'pic/SL', './SY', 'twitter/SL', './SY', 'com/SL', '//SC', 'y/SL', '6/SN', 'UWi/SL', '0/SN', 'Aedu/SL']
2018	최근 들은 끔찍한 얘기는 한남과 만나던 후배가 놈 집에 인사하러 갔는데 애비란 놈이 너 몸매가 좋구나 했다는 거 너무 징그럽고 떨려서 몸 안좋아서 가겠다고 하고 도망쳤고 후에 헤어지자고 하니 길길이 날뛰면서 몸매 좋다는 말 칭찬인데 대체 왜 지랄이냐고 했다는 거 부디 제발 안전이별 하길	['최근/NNG', '들/XSN', '은/JX', '끔찍/XR', '한/XSA+ETM', '얘기/NNG', '는/JX', '한남/NNG', '과/JKB', '만나/VV', '던/ETM', '후배/NNG', '가/JKS', '놈/NNG', '집/NNG', '에/JKB', '인사/NNG', '하/XSV', '러/EC', '갔/VV+EP', '는데/EC', '애비/NNG', '란/VCP+ETM', '놈/NNB', '이/JKS', '너/NP', '몸매/NNG', '가/JKS', '좋/VA', '구나/EC', '했/VX+EP', '다는/ETM', '거/NNB', '너무/MAG', '징그럽/VA', '고/EC', '떨려서/VV+EC', '몸/NNG', '안/MAG', '좋/VA', '아서/EC', '가/VX', '겠/EP', '다고/EC', '하/VV', '고/EC', '도망쳤/VV+EP', '고/EC', '후/NNG', '에/JKB', '헤어지/VV', '자고/EC', '하/VV', '니/EC', '길길이/MAG', '날뛰/VV', '면서/EC', '몸매/NNG', '좋/VA', '다는/ETM', '말/NNG', '칭찬/NNG', '인데/VCP+EC', '대체/MAG', '왜/MAG', '지랄/NNG', '이/VCP', '냐고/EC', '했/VX+EP', '다는/ETM', '거/NNB', '부디/MAG', '제발/MAG', '안전/NNG', '이/JKS', '별/MM', '하/VV', '길/ETN+JKO']
2018	직업 여성 &lt; 이걸 보면 한남은 여자가 가질 수 있는/가져야 하는 직업은 오직 성판매라고 생각한다는 걸 난 알겠던데	['직업/NNG', '여성/NNG', '&/SY', 'lt/SL', ';/SY', '이걸/NP+JKO', '보/VV', '면/EC', '한남/NNG', '은/JX', '여자/NNG', '가/JKS', '가질/VV+ETM', '수/NNB', '있/VV', '는/ETM', '//SC', '가져야/VV+EC', '하/VV', '는/ETM', '직업/NNG', '은/JX', '오직/MAG', '성/NNG', '판매/NNG', '라고/VCP+EC', '생각/NNG', '한다는/XSV+ETM', '걸/NNB+JKO', '난/NP+JX', '알/VV', '겠/EP', '던데/EC']
